,bigrams,freq
97813,"('pairs', 'generated')",3
97814,"('pairs', 'highest')",3
97815,"('pairs', 'number')",3
97816,"('pairs', 'allele')",3
97817,"('generated', 'highest')",3
97818,"('generated', 'number')",3
97819,"('generated', 'allele')",3
97820,"('generated', 'per')",7
97821,"('highest', 'allele')",3
97822,"('highest', 'locus')",3
97823,"('number', 'allele')",6
97824,"('number', 'polymorphic')",3
97825,"('allele', 'per')",6
97826,"('allele', 'polymorphic')",3
97827,"('allele', 'information')",3
97828,"('per', 'polymorphic')",3
97829,"('per', 'information')",3
97830,"('locus', 'information')",3
97831,"('locus', 'content')",3
97832,"('locus', 'pic')",6
97833,"('polymorphic', 'information')",3
97834,"('polymorphic', 'content')",3
97835,"('polymorphic', 'pic')",3
97836,"('polymorphic', 'observed')",3
97837,"('information', 'content')",3
97838,"('information', 'pic')",3
97839,"('information', 'heterozygosity')",3
97840,"('content', 'pic')",3
97841,"('content', 'heterozygosity')",3
97842,"('pic', 'observed')",3
97843,"('pic', 'heterozygosity')",6
97844,"('pic', 'expected')",3
97845,"('observed', 'hbe')",3
97846,"('heterozygosity', 'expected')",3
97847,"('heterozygosity', 'hbe')",6
97848,"('heterozygosity', 'primers')",6
97849,"('expected', 'hbe')",3
97850,"('expected', 'primers')",3
97851,"('expected', 'generated')",3
97852,"('heterozygosity', 'generated')",3
97853,"('heterozygosity', 'lowest')",3
97854,"('hbe', 'primers')",3
97855,"('hbe', 'generated')",3
97856,"('hbe', 'lowest')",3
97857,"('hbe', 'genetic')",3
97858,"('primers', 'generated')",3
97859,"('primers', 'lowest')",3
97860,"('primers', 'genetic')",3
97861,"('primers', 'parameters')",3
97862,"('generated', 'lowest')",3
97863,"('generated', 'genetic')",3
97864,"('generated', 'parameters')",3
97865,"('generated', 'table')",3
97866,"('lowest', 'genetic')",3
97867,"('lowest', 'parameters')",3
97868,"('genetic', 'parameters')",3
97869,"('genetic', 'table')",3
97870,"('genetic', 'average')",3
97871,"('genetic', 'number')",3
97872,"('parameters', 'average')",3
97873,"('parameters', 'number')",3
97874,"('parameters', 'allele')",3
97875,"('table', 'allele')",3
97876,"('table', 'per')",3
97877,"('average', 'allele')",3
97878,"('number', 'pic')",3
97879,"('allele', 'pic')",3
97880,"('allele', 'obtained')",3
97881,"('per', 'pic')",3
97882,"('locus', 'obtained')",3
97883,"('pic', 'obtained')",3
97884,"('pic', 'higher')",3
97885,"('higher', 'feng')",3
97886,"('previously', 'feng')",3
97887,"('previously', 'huang')",3
97888,"('reported', 'feng')",5
97889,"('reported', 'huang')",3
97890,"('feng', 'huang')",3
97891,"('feng', 'wang')",3
97892,"('feng', 'amp')",3
97893,"('feng', 'triwitayakorn')",3
97894,"('huang', 'wang')",3
97895,"('huang', 'triwitayakorn')",3
97896,"('huang', 'perseguini')",3
97897,"('wang', 'triwitayakorn')",3
97898,"('wang', 'perseguini')",3
97899,"('wang', 'differences')",7
97900,"('amp', 'triwitayakorn')",3
97901,"('amp', 'perseguini')",3
97902,"('triwitayakorn', 'perseguini')",3
97903,"('triwitayakorn', 'differences')",3
97904,"('triwitayakorn', 'may')",3
97905,"('triwitayakorn', 'due')",3
97906,"('perseguini', 'differences')",3
97907,"('perseguini', 'may')",3
97908,"('perseguini', 'due')",3
97909,"('perseguini', 'type')",3
97910,"('type', 'number')",3
97911,"('type', 'populations')",3
97912,"('number', 'populations')",3
97913,"('number', 'analyzed')",6
97914,"('populations', 'ones')",3
97915,"('analyzed', 'ones')",3
97916,"('true', 'one')",3
97917,"('true', 'would')",3
97918,"('true', 'expect')",3
97919,"('true', 'increased')",3
97920,"('one', 'increased')",8
97921,"('would', 'increased')",6
97922,"('would', 'risk')",3
97923,"('would', 'esrd')",3
97924,"('expect', 'increased')",3
97925,"('expect', 'risk')",3
97926,"('expect', 'esrd')",3
97927,"('expect', 'relatives')",3
97928,"('increased', 'esrd')",3
97929,"('risk', 'esrd')",3
97930,"('risk', 'preeclampsia')",9
97931,"('esrd', 'relatives')",3
97932,"('esrd', 'women')",3
97933,"('esrd', 'preeclampsia')",3
97934,"('esrd', 'cardiovascular')",3
97935,"('relatives', 'women')",3
97936,"('relatives', 'preeclampsia')",3
97937,"('relatives', 'cardiovascular')",3
97938,"('women', 'preeclampsia')",6
97939,"('women', 'cardiovascular')",3
97940,"('preeclampsia', 'cardiovascular')",3
97941,"('preeclampsia', 'risk')",3
97942,"('preeclampsia', 'factors')",3
97943,"('preeclampsia', 'associated')",3
97944,"('cardiovascular', 'associated')",3
97945,"('cardiovascular', 'preeclampsia')",3
97946,"('risk', 'tend')",3
97947,"('factors', 'preeclampsia')",3
97948,"('factors', 'tend')",3
97949,"('factors', 'aggregate')",3
97950,"('associated', 'preeclampsia')",3
97951,"('associated', 'tend')",3
97952,"('associated', 'aggregate')",3
97953,"('associated', 'families')",3
97954,"('preeclampsia', 'tend')",3
97955,"('preeclampsia', 'aggregate')",3
97956,"('preeclampsia', 'families')",3
97957,"('preeclampsia', 'previous')",3
97958,"('tend', 'aggregate')",3
97959,"('tend', 'families')",3
97960,"('tend', 'previous')",3
97961,"('tend', 'studies')",3
97962,"('aggregate', 'families')",3
97963,"('aggregate', 'studies')",3
97964,"('aggregate', 'also')",3
97965,"('families', 'previous')",3
97966,"('families', 'studies')",3
97967,"('families', 'also')",3
97968,"('families', 'shown')",3
97969,"('previous', 'familial')",3
97970,"('studies', 'familial')",3
97971,"('studies', 'aggregation')",3
97972,"('also', 'familial')",3
97973,"('also', 'aggregation')",3
97974,"('shown', 'familial')",3
97975,"('shown', 'aggregation')",3
97976,"('shown', 'insufficiency')",3
97977,"('familial', 'aggregation')",3
97978,"('familial', 'renal')",3
97979,"('familial', 'insufficiency')",3
97980,"('familial', 'study')",3
97981,"('aggregation', 'renal')",3
97982,"('aggregation', 'insufficiency')",3
97983,"('aggregation', 'study')",3
97984,"('aggregation', 'find')",3
97985,"('renal', 'insufficiency')",3
97986,"('renal', 'find')",3
97987,"('insufficiency', 'study')",3
97988,"('insufficiency', 'find')",3
97989,"('insufficiency', 'increased')",3
97990,"('insufficiency', 'risk')",3
97991,"('find', 'women')",3
97992,"('find', 'siblings')",3
97993,"('increased', 'siblings')",3
97994,"('risk', 'siblings')",3
97995,"('risk', 'children')",3
97996,"('women', 'siblings')",3
97997,"('siblings', 'children')",3
97998,"('siblings', 'preeclampsia')",3
97999,"('children', 'preeclampsia')",3
98000,"('binding', 'reported')",3
98001,"('dependent', 'activation')",3
98002,"('dependent', 'exposure')",3
98003,"('channel', 'channel')",3
98004,"('extracellular', 'cell')",3
98005,"('studies', 'bias')",5
98006,"('showed', 'stage')",8
98007,"('larger', 'bias')",4
98008,"('larger', 'stage')",8
98009,"('larger', 'ckd')",4
98010,"('bias', 'stage')",8
98011,"('bias', 'ckd')",4
98012,"('bias', 'mdrd')",4
98013,"('stage', 'ckd')",8
98014,"('stage', 'mdrd')",8
98015,"('ckd', 'mdrd')",4
98016,"('ckd', 'relatively')",4
98017,"('mdrd', 'contrast')",4
98018,"('mdrd', 'findings')",4
98019,"('mdrd', 'relatively')",4
98020,"('mdrd', 'small')",4
98021,"('contrast', 'relatively')",4
98022,"('findings', 'relatively')",5
98023,"('findings', 'small')",4
98024,"('relatively', 'number')",5
98025,"('relatively', 'patients')",4
98026,"('relatively', 'subgroups')",4
98027,"('small', 'subgroups')",4
98028,"('number', 'subgroups')",4
98029,"('number', 'well')",4
98030,"('patients', 'subgroups')",4
98031,"('patients', 'aforementioned')",4
98032,"('subgroups', 'study')",4
98033,"('subgroups', 'well')",4
98034,"('subgroups', 'aforementioned')",4
98035,"('subgroups', 'studies')",4
98036,"('well', 'aforementioned')",4
98037,"('aforementioned', 'could')",4
98038,"('aforementioned', 'explanation')",4
98039,"('could', 'studying')",4
98040,"('explanation', 'however')",4
98041,"('explanation', 'studying')",4
98042,"('explanation', 'accuracies')",4
98043,"('difference', 'studying')",4
98044,"('difference', 'accuracies')",4
98045,"('difference', 'subgroups')",4
98046,"('however', 'studying')",4
98047,"('however', 'accuracies')",4
98048,"('however', 'subgroups')",4
98049,"('however', 'formulas')",4
98050,"('studying', 'accuracies')",4
98051,"('studying', 'subgroups')",4
98052,"('studying', 'formulas')",4
98053,"('studying', 'showed')",4
98054,"('accuracies', 'subgroups')",4
98055,"('accuracies', 'formulas')",4
98056,"('accuracies', 'showed')",4
98057,"('accuracies', 'pattern')",4
98058,"('subgroups', 'formulas')",4
98059,"('subgroups', 'showed')",4
98060,"('subgroups', 'pattern')",4
98061,"('subgroups', 'accuracies')",4
98062,"('formulas', 'showed')",4
98063,"('formulas', 'pattern')",4
98064,"('formulas', 'accuracies')",4
98065,"('formulas', 'became')",4
98066,"('showed', 'accuracies')",4
98067,"('showed', 'became')",4
98068,"('pattern', 'accuracies')",4
98069,"('pattern', 'became')",4
98070,"('pattern', 'smaller')",4
98071,"('pattern', 'per')",4
98072,"('accuracies', 'became')",4
98073,"('accuracies', 'smaller')",4
98074,"('accuracies', 'per')",4
98075,"('accuracies', 'gfr')",4
98076,"('became', 'smaller')",4
98077,"('became', 'per')",4
98078,"('became', 'gfr')",4
98079,"('became', 'subgroup')",4
98080,"('smaller', 'gfr')",4
98081,"('smaller', 'subgroup')",4
98082,"('smaller', 'line')",5
98083,"('per', 'gfr')",4
98084,"('per', 'subgroup')",4
98085,"('per', 'line')",6
98086,"('per', 'others')",4
98087,"('gfr', 'subgroup')",4
98088,"('gfr', 'line')",4
98089,"('gfr', 'others')",4
98090,"('gfr', 'furthermore')",4
98091,"('subgroup', 'line')",4
98092,"('subgroup', 'others')",4
98093,"('subgroup', 'furthermore')",4
98094,"('subgroup', 'regression')",4
98095,"('line', 'others')",4
98096,"('line', 'furthermore')",4
98097,"('line', 'regression')",4
98098,"('line', 'analysis')",4
98099,"('others', 'regression')",4
98100,"('others', 'analysis')",4
98101,"('others', 'based')",4
98102,"('furthermore', 'regression')",4
98103,"('furthermore', 'analysis')",4
98104,"('furthermore', 'based')",4
98105,"('furthermore', 'absolute')",4
98106,"('regression', 'based')",4
98107,"('regression', 'absolute')",4
98108,"('regression', 'bias')",4
98109,"('analysis', 'absolute')",4
98110,"('analysis', 'bias')",4
98111,"('analysis', 'per')",7
98112,"('based', 'absolute')",4
98113,"('based', 'bias')",4
98114,"('based', 'patient')",4
98115,"('absolute', 'bias')",8
98116,"('absolute', 'per')",4
98117,"('absolute', 'patient')",4
98118,"('absolute', 'show')",4
98119,"('bias', 'per')",4
98120,"('bias', 'patient')",4
98121,"('bias', 'show')",4
98122,"('bias', 'linear')",4
98123,"('per', 'show')",4
98124,"('per', 'linear')",4
98125,"('per', 'relation')",4
98126,"('patient', 'linear')",4
98127,"('patient', 'relation')",4
98128,"('patient', 'gfr')",4
98129,"('show', 'gfr')",4
98130,"('linear', 'relation')",4
98131,"('linear', 'gfr')",4
98132,"('linear', 'absolute')",4
98133,"('relation', 'gfr')",4
98134,"('relation', 'absolute')",4
98135,"('relation', 'bias')",4
98136,"('gfr', 'absolute')",4
98137,"('gfr', 'bias')",4
98138,"('gfr', 'studies')",3
98139,"('gfr', 'showed')",3
98140,"('absolute', 'studies')",3
98141,"('absolute', 'showed')",4
98142,"('absolute', 'larger')",3
98143,"('bias', 'showed')",3
98144,"('bias', 'larger')",5
98145,"('may', 'achieved')",3
98146,"('using', 'coupled')",4
98147,"('reported', 'volume')",5
98148,"('substantial', 'volume')",4
98149,"('substantial', 'changes')",5
98150,"('volume', 'changes')",6
98151,"('changes', 'earlier')",3
98152,"('volume', 'rubbers')",4
98153,"('changes', 'rubbers')",4
98154,"('changes', 'first')",4
98155,"('patients', 'capacity')",3
98156,"('collaborators', 'mice')",4
98157,"('generated', 'mice')",4
98158,"('mating', 'mice')",4
98159,"('mice', 'expressing')",4
98160,"('mice', 'high')",4
98161,"('mice', 'soluble')",3
98162,"('levels', 'hel')",6
98163,"('soluble', 'hel')",4
98164,"('hel', 'mhc')",4
98165,"('hel', 'class')",4
98166,"('class', 'positive')",3
98167,"('cells', 'multiple')",5
98168,"('multiple', 'cells')",3
98169,"('cells', 'altered')",3
98170,"('altered', 'observed')",3
98171,"('cells', 'latter')",6
98172,"('group', 'attributed')",4
98173,"('patients', 'six')",3
98174,"('patients', 'trials')",4
98175,"('trials', 'reported')",4
98176,"('reported', 'ckd')",5
98177,"('ckd', 'compared')",3
98178,"('varies', 'different')",3
98179,"('considerably', 'reports')",3
98180,"('reports', 'percentage')",4
98181,"('studies', 'suggests')",3
98182,"('determination', 'may')",4
98183,"('small', 'areas')",3
98184,"('also', 'though')",4
98185,"('differ', 'relative')",6
98186,"('results', 'qualitatively')",5
98187,"('qualitatively', 'recent')",5
98188,"('seen', 'occur')",3
98189,"('near', 'levels')",3
98190,"('caused', 'increased')",4
98191,"('calculated', 'higher')",3
98192,"('iii', 'iii')",4
98193,"('financial', 'development')",4
98194,"('researchers', 'see')",4
98195,"('bankbased', 'financial')",3
98196,"('cube', 'grains')",6
98197,"('almost', 'constant')",4
98198,"('grains', 'grains')",3
98199,"('earlier', 'grains')",4
98200,"('bulk', 'value')",4
98201,"('contradiction', 'simulations')",3
98202,"('simulations', 'presented')",3
98203,"('particles', 'higher')",6
98204,"('significant', 'flux')",3
98205,"('differences', 'low')",3
98206,"('flux', 'low')",5
98207,"('presented', 'differences')",3
98208,"('large', 'populations')",3
98209,"('food', 'contrast')",4
98210,"('colder', 'present')",3
98211,"('water', 'level')",4
98212,"('level', 'highest')",4
98213,"('followed', 'gaussian')",3
98214,"('emissions', 'depth')",5
98215,"('groundwater', 'level')",5
98216,"('groundwater', 'depth')",3
98217,"('level', 'depth')",3
98218,"('water', 'table')",4
98219,"('level', 'amp')",3
98220,"('level', 'findings')",3
98221,"('results', 'emission')",4
98222,"('compared', 'soil')",3
98223,"('found', 'emission')",4
98224,"('results', 'average')",3
98225,"('network', 'structure')",3
98226,"('structure', 'affect')",3
98227,"('overall', 'time')",3
98228,"('low', 'fig')",4
98229,"('previous', 'spontaneous')",3
98230,"('study', 'resolution')",5
98231,"('spontaneous', 'resolution')",3
98232,"('months', 'whereas')",3
98233,"('lower', 'response')",3
98234,"('treatment', 'older')",3
98235,"('data', 'current')",4
98236,"('overall', 'data')",4
98237,"('calculated', 'tcs')",5
98238,"('difference', 'conclusions')",3
98239,"('population', 'shows')",3
98240,"('thf', 'cross')",3
98241,"('thf', 'similar')",3
98242,"('thf', 'also')",3
98243,"('similar', 'level')",5
98244,"('also', 'tcs')",3
98245,"('tcs', 'level')",3
98246,"('level', 'zecca')",3
98247,"('also', 'measured')",4
98248,"('compared', 'measured')",4
98249,"('measured', 'calculated')",4
98250,"('measured', 'tcs')",4
98251,"('corresponding', 'results')",5
98252,"('structurally', 'related')",5
98253,"('two', 'targets')",8
98254,"('targets', 'contrast')",3
98255,"('observation', 'made')",5
98256,"('observation', 'earlier')",4
98257,"('measured', 'one')",3
98258,"('development', 'model')",3
98259,"('probably', 'required')",4
98260,"('complex', 'compared')",3
98261,"('targets', 'results')",3
98262,"('maximum', 'much')",3
98263,"('fig', 'processes')",3
98264,"('change', 'others')",7
98265,"('reported', 'regions')",3
98266,"('fluxes', 'cropland')",4
98267,"('higher', 'western')",4
98268,"('sugar', 'cane')",3
98269,"('sugar', 'land')",3
98270,"('cane', 'land')",3
98271,"('nitrogen', 'input')",3
98272,"('fluxes', 'observed')",3
98273,"('however', 'fluxes')",3
98274,"('find', 'nitrogen')",4
98275,"('input', 'present')",3
98276,"('reports', 'different')",9
98277,"('observed', 'flux')",3
98278,"('estimated', 'net')",5
98279,"('net', 'flux')",7
98280,"('flux', 'study')",3
98281,"('increase', 'along')",5
98282,"('hypothesized', 'due')",3
98283,"('marsh', 'site')",3
98284,"('differences', 'explain')",4
98285,"('either', 'functional')",5
98286,"('species', 'ecosystems')",6
98287,"('species', 'detected')",3
98288,"('research', 'may')",4
98289,"('area', 'finding')",3
98290,"('value', 'contrast')",4
98291,"('bentolila', 'bertola')",3
98292,"('rather', 'capital')",3
98293,"('capital', 'investment')",4
98294,"('results', 'adult')",5
98295,"('previous', 'male')",3
98296,"('findings', 'adult')",4
98297,"('adult', 'ducks')",7
98298,"('male', 'ducks')",9
98299,"('respiratory', 'acclimation')",4
98300,"('prolonged', 'hypercapnia')",4
98301,"('contrast', 'mammals')",3
98302,"('strong', 'regulation')",3
98303,"('regardless', 'contrast')",3
98304,"('regardless', 'work')",3
98305,"('data', 'turtles')",3
98306,"('contrast', 'turtles')",3
98307,"('previous', 'turtles')",3
98308,"('previous', 'blood')",4
98309,"('work', 'turtles')",3
98310,"('work', 'increase')",5
98311,"('turtles', 'increase')",3
98312,"('turtles', 'blood')",3
98313,"('turtles', 'well')",3
98314,"('turtles', 'hco')",3
98315,"('increase', 'hco')",3
98316,"('increase', 'hypercapnia')",3
98317,"('blood', 'well')",3
98318,"('blood', 'hco')",3
98319,"('blood', 'hypercapnia')",3
98320,"('blood', 'presumably')",3
98321,"('well', 'hco')",3
98322,"('well', 'hypercapnia')",3
98323,"('well', 'presumably')",3
98324,"('well', 'source')",4
98325,"('hco', 'hypercapnia')",3
98326,"('hco', 'presumably')",3
98327,"('hco', 'source')",3
98328,"('hco', 'bicarbonate')",3
98329,"('hypercapnia', 'presumably')",3
98330,"('hypercapnia', 'source')",3
98331,"('hypercapnia', 'bicarbonate')",3
98332,"('hypercapnia', 'bone')",3
98333,"('presumably', 'source')",3
98334,"('presumably', 'bicarbonate')",3
