,bigrams,freq
102910,"('values', 'thus')",6
102911,"('thus', 'best')",4
102912,"('however', 'slopes')",3
102913,"('overall', 'evolution')",3
102914,"('shape', 'works')",5
102915,"('taking', 'source')",3
102916,"('account', 'source')",3
102917,"('absorption', 'good')",4
102918,"('absorption', 'agreement')",4
102919,"('source', 'agreement')",3
102920,"('source', 'results')",5
102921,"('although', 'detail')",3
102922,"('implies', 'thick')",4
102923,"('implies', 'disk')",4
102924,"('thick', 'phase')",4
102925,"('disk', 'phase')",7
102926,"('disk', 'must')",5
102927,"('extremely', 'process')",3
102928,"('incompatible', 'significant')",3
102929,"('significant', 'variations')",3
102930,"('spatial', 'variations')",4
102931,"('see', 'example')",4
102932,"('see', 'range')",3
102933,"('range', 'thick')",4
102934,"('end', 'phase')",3
102935,"('thick', 'note')",4
102936,"('disk', 'likely')",4
102937,"('phase', 'true')",3
102938,"('note', 'likely')",3
102939,"('likely', 'based')",4
102940,"('true', 'models')",3
102941,"('models', 'disks')",3
102942,"('relevant', 'system')",3
102943,"('system', 'field')",3
102944,"('present', 'evident')",3
102945,"('dex', 'kpc')",3
102946,"('function', 'values')",3
102947,"('order', 'previously')",4
102948,"('magnitude', 'polycrystalline')",4
102949,"('higher', 'polycrystalline')",4
102950,"('previously', 'polycrystalline')",4
102951,"('polycrystalline', 'samples')",7
102952,"('polycrystalline', 'also')",4
102953,"('polycrystalline', 'overall')",4
102954,"('polycrystalline', 'temperature')",4
102955,"('samples', 'overall')",4
102956,"('overall', 'temperature')",4
102957,"('overall', 'dependence')",4
102958,"('temperature', 'quite')",4
102959,"('dependence', 'different')",5
102960,"('dependence', 'earlier')",4
102961,"('quite', 'instead')",4
102962,"('different', 'monotonous')",4
102963,"('earlier', 'instead')",4
102964,"('earlier', 'monotonous')",4
102965,"('data', 'monotonous')",4
102966,"('instead', 'monotonous')",4
102967,"('instead', 'increase')",4
102968,"('instead', 'note')",5
102969,"('monotonous', 'temperature')",4
102970,"('monotonous', 'note')",4
102971,"('monotonous', 'distinct')",4
102972,"('increase', 'note')",5
102973,"('increase', 'distinct')",4
102974,"('increase', 'maximum')",4
102975,"('temperature', 'distinct')",4
102976,"('temperature', 'maximum')",4
102977,"('note', 'distinct')",4
102978,"('note', 'maximum')",4
102979,"('note', 'cause')",4
102980,"('note', 'differences')",6
102981,"('distinct', 'maximum')",4
102982,"('distinct', 'cause')",4
102983,"('distinct', 'obviously')",4
102984,"('maximum', 'cause')",4
102985,"('maximum', 'obviously')",4
102986,"('maximum', 'strong')",4
102987,"('cause', 'obviously')",4
102988,"('cause', 'strong')",4
102989,"('cause', 'influence')",4
102990,"('differences', 'obviously')",4
102991,"('differences', 'strong')",4
102992,"('differences', 'intergrain')",4
102993,"('obviously', 'strong')",4
102994,"('obviously', 'influence')",4
102995,"('obviously', 'intergrain')",4
102996,"('obviously', 'boundaries')",4
102997,"('strong', 'influence')",4
102998,"('strong', 'intergrain')",4
102999,"('strong', 'boundaries')",4
103000,"('strong', 'heat')",4
103001,"('influence', 'intergrain')",4
103002,"('influence', 'boundaries')",4
103003,"('influence', 'heat')",4
103004,"('influence', 'transport')",4
103005,"('intergrain', 'boundaries')",4
103006,"('intergrain', 'heat')",4
103007,"('intergrain', 'transport')",4
103008,"('intergrain', 'polycrystals')",4
103009,"('boundaries', 'heat')",4
103010,"('boundaries', 'transport')",4
103011,"('boundaries', 'polycrystals')",4
103012,"('boundaries', 'masks')",4
103013,"('heat', 'transport')",4
103014,"('heat', 'polycrystals')",4
103015,"('heat', 'masks')",4
103016,"('heat', 'intrinsic')",4
103017,"('transport', 'polycrystals')",4
103018,"('transport', 'masks')",4
103019,"('transport', 'mechanisms')",7
103020,"('polycrystals', 'masks')",4
103021,"('polycrystals', 'intrinsic')",4
103022,"('polycrystals', 'mechanisms')",4
103023,"('polycrystals', 'quasiparticle')",4
103024,"('masks', 'intrinsic')",4
103025,"('masks', 'mechanisms')",4
103026,"('masks', 'quasiparticle')",4
103027,"('masks', 'scattering')",4
103028,"('intrinsic', 'mechanisms')",4
103029,"('intrinsic', 'quasiparticle')",4
103030,"('intrinsic', 'scattering')",4
103031,"('intrinsic', 'values')",3
103032,"('mechanisms', 'quasiparticle')",4
103033,"('mechanisms', 'scattering')",4
103034,"('mechanisms', 'values')",3
103035,"('mechanisms', 'order')",3
103036,"('quasiparticle', 'scattering')",5
103037,"('quasiparticle', 'values')",3
103038,"('quasiparticle', 'order')",3
103039,"('quasiparticle', 'magnitude')",3
103040,"('scattering', 'values')",3
103041,"('scattering', 'magnitude')",3
103042,"('scattering', 'higher')",3
103043,"('anderson', 'result')",3
103044,"('one', 'spectral')",3
103045,"('spectral', 'detected')",8
103046,"('van', 'eerten')",3
103047,"('lorentz', 'factor')",6
103048,"('measured', 'implies')",4
103049,"('measured', 'efficiency')",8
103050,"('iso', 'implies')",4
103051,"('iso', 'efficiency')",8
103052,"('implies', 'efficiency')",12
103053,"('efficiency', 'two')",8
103054,"('efficiency', 'much')",9
103055,"('two', 'efficiency')",4
103056,"('efficiency', 'expected')",4
103057,"('much', 'fireball')",4
103058,"('higher', 'fireball')",4
103059,"('higher', 'shock')",4
103060,"('expected', 'standard')",4
103061,"('expected', 'fireball')",4
103062,"('expected', 'shock')",7
103063,"('standard', 'fireball')",4
103064,"('standard', 'shock')",4
103065,"('standard', 'efficiency')",4
103066,"('fireball', 'shock')",4
103067,"('fireball', 'model')",4
103068,"('fireball', 'efficiency')",4
103069,"('fireball', 'predicted')",4
103070,"('shock', 'model')",5
103071,"('shock', 'efficiency')",4
103072,"('shock', 'predicted')",4
103073,"('shock', 'kobayashi')",4
103074,"('model', 'efficiency')",4
103075,"('model', 'kobayashi')",4
103076,"('model', 'daigne')",4
103077,"('efficiency', 'predicted')",4
103078,"('efficiency', 'kobayashi')",4
103079,"('efficiency', 'daigne')",4
103080,"('efficiency', 'amp')",4
103081,"('predicted', 'kobayashi')",4
103082,"('predicted', 'daigne')",4
103083,"('predicted', 'mochkovitch')",4
103084,"('kobayashi', 'daigne')",4
103085,"('kobayashi', 'amp')",6
103086,"('kobayashi', 'mochkovitch')",4
103087,"('kobayashi', 'kumar')",4
103088,"('daigne', 'amp')",4
103089,"('daigne', 'mochkovitch')",4
103090,"('daigne', 'kumar')",4
103091,"('daigne', 'granot')",4
103092,"('amp', 'mochkovitch')",4
103093,"('amp', 'granot')",4
103094,"('amp', 'cenko')",7
103095,"('mochkovitch', 'kumar')",4
103096,"('mochkovitch', 'granot')",4
103097,"('mochkovitch', 'cenko')",4
103098,"('mochkovitch', 'measured')",3
103099,"('kumar', 'granot')",4
103100,"('kumar', 'cenko')",7
103101,"('kumar', 'measured')",3
103102,"('kumar', 'iso')",3
103103,"('granot', 'cenko')",4
103104,"('granot', 'measured')",3
103105,"('granot', 'iso')",3
103106,"('granot', 'implies')",3
103107,"('cenko', 'measured')",3
103108,"('cenko', 'iso')",3
103109,"('cenko', 'implies')",3
103110,"('cenko', 'efficiency')",3
103111,"('cenko', 'case')",4
103112,"('former', 'orders')",3
103113,"('former', 'magnitude')",3
103114,"('case', 'four')",4
103115,"('case', 'orders')",5
103116,"('case', 'magnitude')",6
103117,"('four', 'average')",3
103118,"('orders', 'average')",4
103119,"('average', 'studies')",3
103120,"('measured', 'panaitescu')",3
103121,"('values', 'panaitescu')",3
103122,"('previous', 'panaitescu')",3
103123,"('previous', 'kumar')",4
103124,"('studies', 'panaitescu')",3
103125,"('studies', 'kumar')",3
103126,"('studies', 'yost')",3
103127,"('panaitescu', 'amp')",3
103128,"('panaitescu', 'kumar')",3
103129,"('panaitescu', 'yost')",3
103130,"('panaitescu', 'panaitescu')",3
103131,"('amp', 'yost')",3
103132,"('amp', 'panaitescu')",3
103133,"('kumar', 'yost')",3
103134,"('kumar', 'panaitescu')",3
103135,"('kumar', 'latter')",3
103136,"('yost', 'panaitescu')",3
103137,"('yost', 'cenko')",3
103138,"('yost', 'latter')",3
103139,"('yost', 'case')",3
103140,"('panaitescu', 'cenko')",3
103141,"('panaitescu', 'latter')",3
103142,"('panaitescu', 'case')",3
103143,"('panaitescu', 'value')",3
103144,"('cenko', 'latter')",3
103145,"('cenko', 'value')",3
103146,"('cenko', 'ism')",3
103147,"('latter', 'ism')",3
103148,"('latter', 'density')",3
103149,"('case', 'ism')",3
103150,"('case', 'profile')",3
103151,"('value', 'ism')",3
103152,"('value', 'profile')",3
103153,"('ism', 'density')",3
103154,"('ism', 'profile')",3
103155,"('ism', 'consistent')",3
103156,"('ism', 'expected')",3
103157,"('density', 'expected')",6
103158,"('profile', 'expected')",6
103159,"('profile', 'values')",4
103160,"('consistent', 'shock')",3
103161,"('consistent', 'compression')",3
103162,"('expected', 'compression')",3
103163,"('expected', 'seed')",3
103164,"('values', 'shock')",3
103165,"('values', 'compression')",3
103166,"('values', 'seed')",3
103167,"('shock', 'compression')",3
103168,"('shock', 'seed')",3
103169,"('shock', 'magnetic')",3
103170,"('shock', 'field')",3
103171,"('compression', 'seed')",3
103172,"('compression', 'magnetic')",3
103173,"('compression', 'field')",3
103174,"('compression', 'surrounding')",3
103175,"('seed', 'magnetic')",3
103176,"('seed', 'field')",3
103177,"('seed', 'surrounding')",3
103178,"('seed', 'medium')",3
103179,"('magnetic', 'surrounding')",3
103180,"('magnetic', 'medium')",3
103181,"('magnetic', 'kumar')",3
103182,"('field', 'medium')",3
103183,"('field', 'kumar')",3
103184,"('surrounding', 'kumar')",3
103185,"('surrounding', 'barniol')",3
103186,"('medium', 'kumar')",3
103187,"('medium', 'barniol')",3
103188,"('medium', 'duran')",3
103189,"('kumar', 'amp')",3
103190,"('kumar', 'barniol')",3
103191,"('kumar', 'duran')",3
103192,"('kumar', 'santana')",3
103193,"('amp', 'barniol')",3
103194,"('amp', 'duran')",3
103195,"('amp', 'santana')",3
103196,"('amp', 'amplification')",3
103197,"('barniol', 'duran')",3
103198,"('barniol', 'santana')",3
103199,"('barniol', 'amplification')",3
103200,"('barniol', 'additional')",3
103201,"('duran', 'santana')",3
103202,"('duran', 'amplification')",3
103203,"('duran', 'additional')",3
103204,"('duran', 'magnetic')",3
103205,"('santana', 'amplification')",3
103206,"('santana', 'additional')",3
103207,"('santana', 'magnetic')",3
103208,"('santana', 'field')",3
103209,"('amplification', 'additional')",3
103210,"('amplification', 'magnetic')",3
103211,"('amplification', 'field')",3
103212,"('amplification', 'would')",3
103213,"('additional', 'field')",3
103214,"('additional', 'would')",3
103215,"('additional', 'required')",3
103216,"('magnetic', 'required')",3
103217,"('magnetic', 'shock')",3
103218,"('field', 'required')",3
103219,"('field', 'shock')",3
103220,"('would', 'shock')",6
103221,"('required', 'shock')",3
103222,"('required', 'region')",3
103223,"('contrast', 'symmetry')",3
103224,"('band', 'critical')",3
103225,"('provided', 'value')",3
103226,"('contradicts', 'scaling')",3
103227,"('scaling', 'localization')",4
103228,"('theory', 'localization')",4
103229,"('comparison', 'see')",3
103230,"('number', 'microglia')",3
103231,"('estimates', 'coronal')",3
103232,"('log', 'bol')",4
103233,"('log', 'respectively')",6
103234,"('bol', 'respectively')",4
103235,"('lower', 'bolometric')",4
103236,"('previous', 'coronal')",3
103237,"('curve', 'would')",3
103238,"('average', 'line')",4
103239,"('line', 'derived')",3
103240,"('derived', 'significantly')",8
103241,"('paper', 'value')",3
103242,"('gas', 'compared')",3
103243,"('ratio', 'beam')",3
103244,"('true', 'much')",3
103245,"('correlations', 'consistent')",3
103246,"('value', 'half')",3
103247,"('larger', 'quoted')",8
103248,"('larger', 'filaments')",3
103249,"('larger', 'nearby')",3
103250,"('observational', 'studies')",5
103251,"('population', 'clearly')",3
103252,"('population', 'differs')",3
103253,"('population', 'typical')",3
103254,"('clearly', 'typical')",4
103255,"('typical', 'investigated')",3
103256,"('average', 'real')",3
103257,"('overall', 'mean')",3
103258,"('true', 'population')",3
103259,"('mean', 'magnetic')",3
103260,"('times', 'found')",6
103261,"('leads', 'surface')",3
103262,"('abundance', 'appears')",3
103263,"('abundance', 'sun')",3
103264,"('appears', 'sun')",4
103265,"('sun', 'observations')",3
103266,"('observations', 'comparison')",4
103267,"('observations', 'evolutionary')",4
103268,"('star', 'significantly')",3
103269,"('massive', 'gyr')",4
103270,"('sun', 'gyr')",4
103271,"('gyr', 'estimated')",4
103272,"('gyr', 'mass')",4
103273,"('gyr', 'comparing')",4
103274,"('mass', 'comparing')",4
103275,"('mass', 'takeda')",3
103276,"('comparing', 'meléndez')",4
103277,"('comparing', 'amp')",4
103278,"('takeda', 'meléndez')",3
103279,"('takeda', 'amp')",3
103280,"('takeda', 'ramírez')",3
103281,"('meléndez', 'ramírez')",3
103282,"('determinations', 'see')",3
103283,"('determinations', 'determination')",3
103284,"('determination', 'takeda')",3
103285,"('observations', 'obtain')",4
103286,"('obtain', 'consistent')",6
103287,"('track', 'consistent')",3
103288,"('bar', 'upper')",3
103289,"('chemical', 'potential')",4
103290,"('chemical', 'shift')",8
103291,"('chemical', 'core')",3
103292,"('potential', 'shift')",4
103293,"('potential', 'levels')",3
103294,"('shift', 'levels')",3
103295,"('core', 'level')",6
103296,"('core', 'similar')",3
103297,"('ascribed', 'band')",3
103298,"('however', 'compound')",3
103299,"('two', 'chemical')",8
103300,"('open', 'question')",3
103301,"('caused', 'dust')",3
103302,"('increase', 'amp')",3
103303,"('stars', 'model')",4
103304,"('ratio', 'models')",3
103305,"('phase', 'zero')",3
103306,"('abnormal', 'returns')",4
103307,"('findings', 'confirm')",7
103308,"('markets', 'since')",3
103309,"('price', 'reaction')",3
103310,"('velocities', 'velocity')",4
103311,"('velocity', 'galaxy')",3
103312,"('gas', 'velocity')",3
103313,"('somewhat', 'estimated')",4
103314,"('van', 'dartel')",5
103315,"('dartel', 'van')",3
103316,"('dartel', 'dartel')",3
103317,"('time', 'variability')",4
103318,"('also', 'weak')",4
103319,"('broadband', 'model')",3
103320,"('ssc', 'model')",3
103321,"('energy', 'magnetic')",6
103322,"('gga', 'results')",3
103323,"('hot', 'molecular')",3
103324,"('molecular', 'core')",3
103325,"('stars', 'components')",3
103326,"('dust', 'either')",3
103327,"('derived', 'emission')",4
103328,"('effects', 'taken')",4
103329,"('effects', 'account')",4
103330,"('derived', 'electron')",3
103331,"('derived', 'density')",3
103332,"('derived', 'different')",7
103333,"('density', 'much')",3
103334,"('much', 'different')",4
103335,"('model', 'scale')",3
103336,"('scale', 'height')",4
103337,"('coronal', 'temperature')",3
103338,"('temperature', 'brightness')",3
103339,"('brightness', 'temperature')",6
103340,"('calculation', 'gives')",3
103341,"('strong', 'coupling')",6
103342,"('probe', 'observations')",3
103343,"('surface', 'disc')",3
103344,"('experimentally', 'measured')",5
103345,"('experimentally', 'adiabatically')",5
103346,"('experimentally', 'pumped')",5
103347,"('experimentally', 'current')",5
103348,"('measured', 'adiabatically')",9
103349,"('measured', 'pumped')",5
103350,"('measured', 'flowing')",5
103351,"('adiabatically', 'pumped')",5
103352,"('adiabatically', 'current')",5
103353,"('adiabatically', 'flowing')",5
103354,"('adiabatically', 'chaotic')",5
103355,"('pumped', 'current')",10
103356,"('pumped', 'flowing')",5
103357,"('pumped', 'chaotic')",5
103358,"('pumped', 'cavity')",5
103359,"('current', 'flowing')",5
103360,"('current', 'chaotic')",5
103361,"('current', 'cavity')",5
103362,"('current', 'periodically')",5
103363,"('flowing', 'chaotic')",5
103364,"('flowing', 'cavity')",5
103365,"('flowing', 'periodically')",5
103366,"('flowing', 'varying')",5
103367,"('chaotic', 'cavity')",5
103368,"('chaotic', 'periodically')",5
103369,"('chaotic', 'varying')",5
103370,"('chaotic', 'shape')",5
103371,"('cavity', 'periodically')",5
103372,"('cavity', 'varying')",5
103373,"('cavity', 'shape')",5
103374,"('cavity', 'symmetric')",5
103375,"('periodically', 'varying')",5
103376,"('periodically', 'shape')",5
103377,"('periodically', 'symmetric')",5
103378,"('periodically', 'magnetic')",5
103379,"('varying', 'symmetric')",5
103380,"('varying', 'magnetic')",5
103381,"('varying', 'field')",5
103382,"('shape', 'symmetric')",5
103383,"('shape', 'magnetic')",5
103384,"('shape', 'field')",5
103385,"('shape', 'seeming')",5
103386,"('symmetric', 'magnetic')",5
103387,"('symmetric', 'field')",5
103388,"('symmetric', 'seeming')",5
103389,"('symmetric', 'contradiction')",5
103390,"('magnetic', 'seeming')",5
103391,"('field', 'seeming')",5
103392,"('field', 'contradiction')",5
103393,"('field', 'predicting')",5
103394,"('seeming', 'contradiction')",6
103395,"('seeming', 'theory')",5
103396,"('seeming', 'predicting')",5
